epoch,loss,lr,mae,mape,mse,val_loss,val_mae,val_mape,val_mse
17,1.2863012877062374e-08,0.00025,5.4539221309823915e-05,1.8320753574371338,1.2863012877062374e-08,1.5188986068892518e-08,5.0409296818543226e-05,0.5172308087348938,1.5188986068892518e-08
18,1.0105729586484813e-08,0.00025,4.964223626302555e-05,2.1701035499572754,1.0105729586484813e-08,1.473514110728047e-08,4.914888268103823e-05,0.44737884402275085,1.473514110728047e-08
19,7.183400043686561e-07,0.00025,0.00026883400278165936,11.67834186553955,7.183400043686561e-07,1.2003408933480841e-08,4.435837399796583e-05,0.45498594641685486,1.2003408933480841e-08
20,5.499790844964991e-09,0.00025,3.7973979488015175e-05,1.2580630779266357,5.499790844964991e-09,1.0662154714680128e-08,4.2285471863579005e-05,0.43614643812179565,1.0662154714680128e-08
21,4.262548713995784e-07,0.00025,0.0001768306829035282,3.4957334995269775,4.262548713995784e-07,1.0900156333093491e-08,4.384053681860678e-05,0.4301072657108307,1.0900156333093491e-08
22,5.272044134585485e-08,0.00025,9.92703135125339e-05,4.658666610717773,5.272044134585485e-08,9.737957107347484e-09,4.3181004002690315e-05,0.6019371747970581,9.737957107347484e-09
23,1.4891837452069012e-07,0.00025,0.00010162388934986666,2.0677473545074463,1.4891837452069012e-07,9.154217828211131e-09,4.061912841279991e-05,0.5126587748527527,9.154217828211131e-09
24,1.9542301288311137e-07,0.00025,0.00011815000470960513,1.452568531036377,1.9542301288311137e-07,8.615953284163425e-09,3.8212165236473083e-05,0.4083960950374603,8.615953284163425e-09
25,4.0431251591144246e-07,0.00025,0.0001689184718998149,3.3705053329467773,4.0431251591144246e-07,8.454170696836627e-09,3.941613249480724e-05,0.43501028418540955,8.454170696836627e-09
26,9.204943474117044e-09,0.00025,4.856117448071018e-05,1.4194668531417847,9.204943474117044e-09,7.706451476963139e-09,3.6674104194389656e-05,0.4150439500808716,7.706451476963139e-09
27,3.913975888281129e-06,0.00025,0.0005594266694970429,14.298352241516113,3.913975888281129e-06,1.3015355015966179e-08,5.058907481725328e-05,0.8892828226089478,1.3015355015966179e-08
28,9.912887399821102e-09,0.00025,5.13657541887369e-05,1.2322571277618408,9.912887399821102e-09,9.972975334449075e-09,4.337521022534929e-05,0.5626105070114136,9.972975334449075e-09
29,6.8186727375518785e-09,0.00025,4.509226346272044e-05,1.248260498046875,6.8186727375518785e-09,8.712391696974464e-09,4.025570524390787e-05,0.4627602994441986,8.712391696974464e-09
30,2.1637248437400558e-08,0.00025,9.99783442239277e-05,7.245800018310547,2.1637248437400558e-08,7.888062647509742e-09,3.864955942844972e-05,0.5981179475784302,7.888062647509742e-09
31,2.905891083315737e-09,6.25e-05,2.5795925466809422e-05,0.5302286148071289,2.905891083315737e-09,7.69403829536941e-09,3.671283775474876e-05,0.45355531573295593,7.69403829536941e-09
32,2.7356232834563343e-09,6.25e-05,2.637780380609911e-05,0.7258992791175842,2.7356232834563343e-09,7.597460438546477e-09,3.674533581943251e-05,0.4023793637752533,7.597460438546477e-09
33,4.522801244633001e-09,6.25e-05,3.438450221437961e-05,0.8298472166061401,4.522801244633001e-09,7.690000636273453e-09,3.7842321034986526e-05,0.5055198669433594,7.690000636273453e-09
34,1.1157027302033384e-08,6.25e-05,4.8562404117546976e-05,1.4412251710891724,1.1157027302033384e-08,7.494151965659057e-09,3.73744624084793e-05,0.5142959952354431,7.494151965659057e-09
35,2.2155089141051576e-07,6.25e-05,0.0001443312066840008,4.436629772186279,2.2155089141051576e-07,7.273395663531801e-09,3.5445034882286564e-05,0.44086015224456787,7.273395663531801e-09
36,2.9192674944056307e-09,6.25e-05,2.7523463359102607e-05,0.7414073348045349,2.9192674944056307e-09,6.995021450961758e-09,3.4941469493787736e-05,0.38072681427001953,6.995021450961758e-09
37,2.9745059748620406e-09,6.25e-05,2.8327513064141385e-05,0.673029363155365,2.9745059748620406e-09,6.9332068974858885e-09,3.6221154005033895e-05,0.5173272490501404,6.9332068974858885e-09
38,4.371678574699445e-09,6.25e-05,3.4695018257480115e-05,0.9160986542701721,4.371678574699445e-09,6.9295400528801565e-09,3.5780100006377324e-05,0.4995499551296234,6.9295400528801565e-09
39,1.0704459185717496e-07,6.25e-05,0.0001373795821564272,8.923288345336914,1.0704459185717496e-07,6.5777605584571575e-09,3.3511965739307925e-05,0.4113476276397705,6.5777605584571575e-09
40,2.19721907335213e-09,6.25e-05,2.3478842194890603e-05,0.608993411064148,2.19721907335213e-09,6.53424470087316e-09,3.338523310958408e-05,0.37847447395324707,6.53424470087316e-09
41,3.279821969570662e-09,6.25e-05,3.0349254302564077e-05,0.7483407855033875,3.279821969570662e-09,6.547729469730257e-09,3.395468957023695e-05,0.41272449493408203,6.547729469730257e-09
42,2.3554475703235767e-08,6.25e-05,5.53582540305797e-05,1.4421305656433105,2.3554475703235767e-08,6.355049819717351e-09,3.294681664556265e-05,0.3832821846008301,6.355049819717351e-09
43,4.834384004226422e-09,6.25e-05,3.441002263571136e-05,1.179016351699829,4.834384004226422e-09,6.431213339652686e-09,3.298393858131021e-05,0.37635537981987,6.431213339652686e-09
44,2.7098317900708935e-07,6.25e-05,0.00013199511158745736,1.6752402782440186,2.7098317900708935e-07,6.149009745826106e-09,3.2425232348032296e-05,0.42517420649528503,6.149009745826106e-09
45,1.9860906252944233e-09,6.25e-05,2.3054049961501732e-05,0.6656109094619751,1.9860906252944233e-09,6.075352665391165e-09,3.252631358918734e-05,0.38129255175590515,6.075352665391165e-09
46,1.6158838711533008e-09,1.5625e-05,1.992535180761479e-05,0.39660659432411194,1.6158838711533008e-09,5.962103255541251e-09,3.1788575142854825e-05,0.3878975212574005,5.962103255541251e-09
47,1.5835307509703966e-09,1.5625e-05,1.982961293833796e-05,0.4288717806339264,1.5835307509703966e-09,5.935719027405639e-09,3.169698902638629e-05,0.39774882793426514,5.935719027405639e-09
48,1.7493566595305765e-09,1.5625e-05,2.1385398213169537e-05,0.5071449279785156,1.7493566595305765e-09,5.924954304958874e-09,3.1635150662623346e-05,0.38038569688796997,5.924954304958874e-09
49,1.7468102520012962e-09,1.5625e-05,2.1417814423330128e-05,0.5269168019294739,1.7468102520012962e-09,5.93835203233084e-09,3.167754039168358e-05,0.3854208290576935,5.93835203233084e-09
50,2.563408152411739e-09,1.5625e-05,2.4434450097032823e-05,0.6245647072792053,2.563408152411739e-09,5.955913540134361e-09,3.171472781104967e-05,0.3891213536262512,5.955913540134361e-09
51,2.052584990863693e-09,1.5625e-05,2.2975189494900405e-05,0.6174395084381104,2.052584990863693e-09,5.98283911301678e-09,3.175273013766855e-05,0.3845158815383911,5.98283911301678e-09
52,2.1619344092727033e-09,1.5625e-05,2.376398515480105e-05,0.7619828581809998,2.1619344092727033e-09,5.976255934569963e-09,3.169713090755977e-05,0.38533687591552734,5.976255934569963e-09
53,2.0346107021396165e-09,1.5625e-05,2.3108063032850623e-05,0.6977664828300476,2.0346107021396165e-09,5.977879080631965e-09,3.165676025673747e-05,0.38441792130470276,5.977879080631965e-09
54,2.1258710347638043e-09,1.5625e-05,2.3373591830022633e-05,0.6946011185646057,2.1258710347638043e-09,5.940262504111615e-09,3.153800935251638e-05,0.3855684995651245,5.940262504111615e-09
55,2.247419805812001e-09,1.5625e-05,2.3520457034464926e-05,0.6109713315963745,2.247419805812001e-09,5.890167020794479e-09,3.138762622256763e-05,0.3865479528903961,5.890167020794479e-09
56,2.1626860302603745e-09,1.5625e-05,2.3164615413406864e-05,0.6285030245780945,2.1626860302603745e-09,5.8655515999817e-09,3.131126140942797e-05,0.3854680359363556,5.8655515999817e-09
57,2.143864863413114e-09,1.5625e-05,2.305611633346416e-05,0.6204183101654053,2.143864863413114e-09,5.841267469719469e-09,3.1233314075507224e-05,0.3854067921638489,5.841267469719469e-09
58,2.1169055397507464e-09,1.5625e-05,2.2921960407984443e-05,0.6121537089347839,2.1169055397507464e-09,5.818050485828508e-09,3.1160598155111074e-05,0.3847566246986389,5.818050485828508e-09
59,2.0680912538040275e-09,1.5625e-05,2.2776112018618733e-05,0.618665337562561,2.0680912538040275e-09,5.798532765055597e-09,3.109853059868328e-05,0.3841218948364258,5.798532765055597e-09
60,2.020549505488134e-09,1.5625e-05,2.272799247293733e-05,0.6439918279647827,2.020549505488134e-09,5.780947276434745e-09,3.1041963666211814e-05,0.383289098739624,5.780947276434745e-09
61,1.6269234848209635e-09,1e-05,2.0196128389216028e-05,0.45966845750808716,1.6269234848209635e-09,5.631454857990548e-09,3.078028385061771e-05,0.4186275601387024,5.631454857990548e-09
62,3.1257574306664537e-09,1e-05,2.8133366868132725e-05,1.1651781797409058,3.1257574306664537e-09,5.572824424149303e-09,3.064492193516344e-05,0.41351446509361267,5.572824424149303e-09
63,1.5343197823369792e-09,1e-05,1.9692966816364788e-05,0.4013257920742035,1.5343197823369792e-09,5.584123830004728e-09,3.0638952011941e-05,0.4142145812511444,5.584123830004728e-09
64,1.7751952130495852e-09,1e-05,2.092460636049509e-05,0.4236125648021698,1.7751952130495852e-09,5.581196838022606e-09,3.063476469833404e-05,0.4119241237640381,5.581196838022606e-09
65,1.8222395814504466e-09,1e-05,2.109457454935182e-05,0.4383351802825928,1.8222395814504466e-09,5.5631259598953875e-09,3.0570074159186333e-05,0.4062226414680481,5.5631259598953875e-09
66,1.8901302745177873e-09,1e-05,2.148898784071207e-05,0.4965611696243286,1.8901302745177873e-09,5.538250302805636e-09,3.051815292565152e-05,0.40647444128990173,5.538250302805636e-09
67,1.7924017825521332e-09,1e-05,2.0951849364791997e-05,0.45317044854164124,1.7924017825521332e-09,5.531282099013879e-09,3.049440601898823e-05,0.40571916103363037,5.531282099013879e-09
68,1.8542263280352245e-09,1e-05,2.126942308677826e-05,0.49209341406822205,1.8542263280352245e-09,5.512117873252009e-09,3.047000791411847e-05,0.4105769097805023,5.512117873252009e-09
69,1.7638637217487485e-09,1e-05,2.0806643078685738e-05,0.44966942071914673,1.7638637217487485e-09,5.504640743225764e-09,3.0438468456850387e-05,0.4093638062477112,5.504640743225764e-09
70,1.927169090976122e-09,1e-05,2.1682904844055884e-05,0.5848203897476196,1.927169090976122e-09,5.481584075539558e-09,3.0454966690740548e-05,0.4237669110298157,5.481584075539558e-09
71,1.6659407187091801e-09,1e-05,2.0401201254571788e-05,0.4325104355812073,1.6659407187091801e-09,5.483136167327984e-09,3.0356395654962398e-05,0.40661585330963135,5.483136167327984e-09
72,2.510871732752662e-09,1e-05,2.4263483282993548e-05,0.6691858768463135,2.510871732752662e-09,5.4402455873514555e-09,3.0359107768163085e-05,0.42484259605407715,5.4402455873514555e-09
73,1.7844977717729194e-09,1e-05,2.109874549205415e-05,0.5033251643180847,1.7844977717729194e-09,5.4306759089683965e-09,3.023094541276805e-05,0.4093128740787506,5.4306759089683965e-09
74,1.8229942000402843e-09,1e-05,2.1275292965583503e-05,0.5172286629676819,1.8229942000402843e-09,5.4240798519344935e-09,3.0203040296328254e-05,0.40746986865997314,5.4240798519344935e-09
75,1.6732003560449016e-09,1e-05,2.0342473362688906e-05,0.41238534450531006,1.6732003560449016e-09,5.43010303388769e-09,3.019764153577853e-05,0.4058360755443573,5.43010303388769e-09
76,1.9644532667228987e-09,1e-05,2.187417157983873e-05,0.5445008277893066,1.9644532667228987e-09,5.3931761279102375e-09,3.0154773412505165e-05,0.4153880178928375,5.3931761279102375e-09
77,1.6682983883242741e-09,1e-05,2.027928530878853e-05,0.4254816770553589,1.6682983883242741e-09,5.399243718784419e-09,3.0108118153293617e-05,0.4048417806625366,5.399243718784419e-09
78,1.832890506037188e-09,1e-05,2.1123762053321116e-05,0.4914700984954834,1.832890506037188e-09,5.374157563409199e-09,3.0055105526116677e-05,0.407173752784729,5.374157563409199e-09
79,1.6601856556164307e-09,1e-05,2.022018816205673e-05,0.4070230722427368,1.6601856556164307e-09,5.377760903257922e-09,3.0044935556361452e-05,0.4059511423110962,5.377760903257922e-09
80,2.018106348700144e-09,1e-05,2.2051935957279056e-05,0.5387107729911804,2.018106348700144e-09,5.338099740015423e-09,3.0016632081242278e-05,0.4196515381336212,5.338099740015423e-09
81,1.7349968128854698e-09,1e-05,2.0689491066150367e-05,0.49265363812446594,1.7349968128854698e-09,5.336022290691744e-09,2.9933125915704295e-05,0.4051944613456726,5.336022290691744e-09
82,1.6240599975958503e-09,1e-05,1.9983688616775908e-05,0.38331660628318787,1.6240599975958503e-09,5.342982500877724e-09,2.9976779842399992e-05,0.4143144190311432,5.342982500877724e-09
83,1.7460844992100988e-09,1e-05,2.0543142454698682e-05,0.4186452329158783,1.7460844992100988e-09,5.3203326189077416e-09,2.9885883122915402e-05,0.40806084871292114,5.3203326189077416e-09
84,1.6017858150974007e-09,1e-05,1.9840650566038676e-05,0.3816308081150055,1.6017858150974007e-09,5.321691531889883e-09,2.9952281693113036e-05,0.42231836915016174,5.321691531889883e-09
85,1.663558291120637e-09,1e-05,2.0096907974220812e-05,0.3854292333126068,1.663558291120637e-09,5.304997330313199e-09,2.9884884497732855e-05,0.4188479483127594,5.304997330313199e-09
86,1.6223912213675362e-09,1e-05,1.9906476154574193e-05,0.3843790590763092,1.6223912213675362e-09,5.29601962284687e-09,2.9870052458136342e-05,0.4215272068977356,5.29601962284687e-09
87,1.6365047095234786e-09,1e-05,1.9946568500017747e-05,0.38544681668281555,1.6365047095234786e-09,5.282408732654176e-09,2.9825094316038303e-05,0.42068588733673096,5.282408732654176e-09
88,1.6138115288555355e-09,1e-05,1.9845898350467905e-05,0.3848041296005249,1.6138115288555355e-09,5.272135616962714e-09,2.9798056857543997e-05,0.4217182397842407,5.272135616962714e-09
89,1.622766809816767e-09,1e-05,1.986480492632836e-05,0.38551419973373413,1.622766809816767e-09,5.2591206944896385e-09,2.9755588911939412e-05,0.4210844337940216,5.2591206944896385e-09
90,1.6006117542488596e-09,1e-05,1.977237297978718e-05,0.3845769166946411,1.6006117542488596e-09,5.2491158086809264e-09,2.9729000743827783e-05,0.42209145426750183,5.2491158086809264e-09
91,1.61227298178801e-09,1e-05,1.9800620066234842e-05,0.3853769600391388,1.61227298178801e-09,5.235957445393069e-09,2.968380067613907e-05,0.42105573415756226,5.235957445393069e-09
92,1.5872017034013197e-09,1e-05,1.969950426428113e-05,0.38408371806144714,1.5872017034013197e-09,5.22638776701001e-09,2.9659269785042852e-05,0.422237366437912,5.22638776701001e-09
93,1.6013609327458767e-09,1e-05,1.973701910173986e-05,0.3849168121814728,1.6013609327458767e-09,5.2132658190373604e-09,2.9614224331453443e-05,0.4211820960044861,5.2132658190373604e-09
94,1.5755715621068589e-09,1e-05,1.963362592505291e-05,0.3833776116371155,1.5755715621068589e-09,5.203880881765599e-09,2.9588461984531023e-05,0.4221482574939728,5.203880881765599e-09
95,1.588727704948667e-09,1e-05,1.966847230505664e-05,0.3842634856700897,1.588727704948667e-09,5.191293617201609e-09,2.954784213216044e-05,0.4216875731945038,5.191293617201609e-09
96,1.5667932506957527e-09,1e-05,1.9577804778236896e-05,0.3825976550579071,1.5667932506957527e-09,5.181413076371655e-09,2.9513490517274477e-05,0.4213452637195587,5.181413076371655e-09
97,1.5732198876960979e-09,1e-05,1.9589921066653915e-05,0.38316288590431213,1.5732198876960979e-09,5.169722427922352e-09,2.947763459815178e-05,0.4213102459907532,5.169722427922352e-09
98,1.5608114800613748e-09,1e-05,1.9531849829945713e-05,0.38191476464271545,1.5608114800613748e-09,5.159145111122143e-09,2.944013431260828e-05,0.42065849900245667,5.159145111122143e-09
99,1.5575583045546182e-09,1e-05,1.951024023583159e-05,0.3819543123245239,1.5575583045546182e-09,5.148573567481662e-09,2.9412425647024065e-05,0.42167431116104126,5.148573567481662e-09
100,1.5531759212095153e-09,1e-05,1.948166209331248e-05,0.38134244084358215,1.5531759212095153e-09,5.137720027192927e-09,2.9376260499702767e-05,0.4213404357433319,5.137720027192927e-09
101,1.5450297707886307e-09,1e-05,1.9441451513557695e-05,0.38059455156326294,1.5450297707886307e-09,5.127396729420752e-09,2.9341223125811666e-05,0.4209844470024109,5.127396729420752e-09
102,1.5422916277429977e-09,1e-05,1.9419449017732404e-05,0.3803150951862335,1.5422916277429977e-09,5.116812751282396e-09,2.930819391622208e-05,0.4210447072982788,5.116812751282396e-09
103,1.535533145080592e-09,1e-05,1.9383449398446828e-05,0.3796302378177643,1.535533145080592e-09,5.106389977527215e-09,2.9273634936544113e-05,0.42084434628486633,5.106389977527215e-09
104,1.5300875011448056e-09,1e-05,1.9351895389263518e-05,0.37916743755340576,1.5300875011448056e-09,5.096070676557929e-09,2.923584179370664e-05,0.42000165581703186,5.096070676557929e-09
105,1.5259601360284591e-09,1e-05,1.932529812620487e-05,0.37866348028182983,1.5259601360284591e-09,5.085786014547011e-09,2.9203452868387103e-05,0.4200420081615448,5.085786014547011e-09
106,1.5193977187522023e-09,1e-05,1.9289822375867516e-05,0.37793612480163574,1.5193977187522023e-09,5.0756887581826504e-09,2.916899939009454e-05,0.4196773171424866,5.0756887581826504e-09
107,1.5146583987046824e-09,1e-05,1.9260991393821314e-05,0.37749698758125305,1.5146583987046824e-09,5.065593722264339e-09,2.9133749194443226e-05,0.41918325424194336,5.065593722264339e-09
108,1.5095285021970994e-09,1e-05,1.923017953231465e-05,0.3769736886024475,1.5095285021970994e-09,5.055747376303543e-09,2.910250441345852e-05,0.4192538261413574,5.055747376303543e-09
109,1.5036268896650995e-09,1e-05,1.9197237634216435e-05,0.3763543367385864,1.5036268896650995e-09,5.045956541493979e-09,2.9069351512589492e-05,0.41900575160980225,5.045956541493979e-09
110,1.4986973884134613e-09,1e-05,1.916781548061408e-05,0.3761534094810486,1.4986973884134613e-09,5.036183026163599e-09,2.903733002312947e-05,0.41892945766448975,5.036183026163599e-09
111,1.4934496972429656e-09,1e-05,1.9136761693516746e-05,0.37608715891838074,1.4934496972429656e-09,5.0264983286751885e-09,2.9004160751355812e-05,0.4186391234397888,5.0264983286751885e-09
112,1.4874012022048078e-09,1e-05,1.910330138343852e-05,0.37630507349967957,1.4874012022048078e-09,5.016959292447609e-09,2.8974629458389245e-05,0.41887474060058594,5.016959292447609e-09
113,1.482153511034312e-09,1e-05,1.9072287614108063e-05,0.3765287399291992,1.482153511034312e-09,5.007613435026315e-09,2.894178032875061e-05,0.4184894263744354,5.007613435026315e-09
114,1.4768165579326364e-09,1e-05,1.9041292034671642e-05,0.3766053318977356,1.4768165579326364e-09,4.9982604721776625e-09,2.8907483283546753e-05,0.41780292987823486,4.9982604721776625e-09
115,1.4709352624819871e-09,1e-05,1.900839379231911e-05,0.37700048089027405,1.4709352624819871e-09,4.989058943749569e-09,2.8876931537524797e-05,0.4177565574645996,4.989058943749569e-09
116,1.464360299685552e-09,1e-05,1.8973005353473127e-05,0.3775014877319336,1.464360299685552e-09,4.979995082976529e-09,2.8842190658906475e-05,0.416892409324646,4.979995082976529e-09
117,1.4579331075736945e-09,1e-05,1.8938366338261403e-05,0.37825697660446167,1.4579331075736945e-09,4.97104801766568e-09,2.8810380172217265e-05,0.416419118642807,4.97104801766568e-09
118,1.4510408430368216e-09,1e-05,1.890288694994524e-05,0.37969574332237244,1.4510408430368216e-09,4.962347421866298e-09,2.8779155400115997e-05,0.41604283452033997,4.962347421866298e-09
119,1.4423402472374391e-09,1e-05,1.886209793156013e-05,0.3815878927707672,1.4423402472374391e-09,4.9539305990720095e-09,2.8750509954988956e-05,0.4159644544124603,4.9539305990720095e-09
120,1.4316883234499755e-09,1e-05,1.881844764284324e-05,0.38519594073295593,1.4316883234499755e-09,4.94610929990813e-09,2.8718621251755394e-05,0.4150678217411041,4.94610929990813e-09
121,1.4151518845650912e-09,1e-05,1.8763110347208567e-05,0.39230579137802124,1.4151518845650912e-09,4.939243680723848e-09,2.8681901312666014e-05,0.4128669500350952,4.939243680723848e-09
122,1.3795448117193132e-09,1e-05,1.866328420874197e-05,0.4072001874446869,1.3795448117193132e-09,4.9351522868335e-09,2.862139263015706e-05,0.404638409614563,4.9351522868335e-09
123,1.3248614427752159e-09,1e-05,1.8535896742832847e-05,0.45016342401504517,1.3248614427752159e-09,4.937102282553951e-09,2.8550186470965855e-05,0.3872169852256775,4.937102282553951e-09
124,1.5546451903603042e-09,1e-05,1.9184701159247197e-05,0.3672458231449127,1.5546451903603042e-09,4.897216410171268e-09,2.8528276743600145e-05,0.41543760895729065,4.897216410171268e-09
125,1.3916853225381942e-09,1e-05,1.8601040210342035e-05,0.3771447241306305,1.3916853225381942e-09,4.895625682621585e-09,2.8516766178654507e-05,0.4127624034881592,4.895625682621585e-09
126,1.3653057573392857e-09,1e-05,1.8541762983659282e-05,0.40198880434036255,1.3653057573392857e-09,4.8944661656946664e-09,2.8476692023104988e-05,0.40586093068122864,4.8944661656946664e-09
127,1.3028086387478766e-09,1e-05,1.8362170521868393e-05,0.4380044937133789,1.3028086387478766e-09,4.89883866805485e-09,2.840741399268154e-05,0.3864694833755493,4.89883866805485e-09
128,1.545307326544787e-09,1e-05,1.908191552502103e-05,0.366190105676651,1.545307326544787e-09,4.859583402350154e-09,2.8384276447468437e-05,0.41338154673576355,4.859583402350154e-09
129,1.3527623465847682e-09,1e-05,1.8417240426060744e-05,0.3836507201194763,1.3527623465847682e-09,4.861005376000094e-09,2.8368664061417803e-05,0.40805160999298096,4.861005376000094e-09
130,1.3050306391093613e-09,1e-05,1.829130451369565e-05,0.41211578249931335,1.3050306391093613e-09,4.864606939491978e-09,2.8302139980951324e-05,0.3901684880256653,4.864606939491978e-09
131,1.4897881817077518e-09,1e-05,1.889433406176977e-05,0.3707260191440582,1.4897881817077518e-09,4.836931299934122e-09,2.8310028937994502e-05,0.4138661026954651,4.836931299934122e-09
132,1.3480278004962543e-09,1e-05,1.837663512560539e-05,0.3913349211215973,1.3480278004962543e-09,4.836299360988505e-09,2.828111610142514e-05,0.4073711037635803,4.836299360988505e-09
133,1.2774160618178598e-09,1e-05,1.8160873878514394e-05,0.42345234751701355,1.2774160618178598e-09,4.842135137295145e-09,2.8206601200508885e-05,0.3850213885307312,4.842135137295145e-09
134,1.5172602063628915e-09,1e-05,1.8899027054430917e-05,0.37433382868766785,1.5172602063628915e-09,4.806909981169838e-09,2.820614281517919e-05,0.4136572480201721,4.806909981169838e-09
135,1.2981050678817496e-09,1e-05,1.818145756260492e-05,0.39822494983673096,1.2981050678817496e-09,4.811415266203767e-09,2.8148360797786154e-05,0.3980085849761963,4.811415266203767e-09
136,1.3084850980504825e-09,1e-05,1.8329010345041752e-05,0.45121312141418457,1.3084850980504825e-09,4.810277065558921e-09,2.809240140777547e-05,0.3858591914176941,4.810277065558921e-09
137,1.4809042880870038e-09,1e-05,1.8754737538984045e-05,0.3738468885421753,1.4809042880870038e-09,4.7831214544658e-09,2.8108554033678956e-05,0.4115494191646576,4.7831214544658e-09
138,1.2855890796359404e-09,1e-05,1.810329922591336e-05,0.4004354476928711,1.2855890796359404e-09,4.7873482955651525e-09,2.804893119900953e-05,0.39495983719825745,4.7873482955651525e-09
139,1.3627751149769551e-09,1e-05,1.843916834332049e-05,0.411307156085968,1.3627751149769551e-09,4.775633222209308e-09,2.800897891575005e-05,0.39666882157325745,4.775633222209308e-09
140,1.3067638082731037e-09,1e-05,1.8266244296683e-05,0.44350185990333557,1.3067638082731037e-09,4.773793804702109e-09,2.7961328669334762e-05,0.3867281377315521,4.773793804702109e-09
141,1.4581043039640917e-09,1e-05,1.8631835700944066e-05,0.37138885259628296,1.4581043039640917e-09,4.750224213978527e-09,2.7981199309579097e-05,0.4097290337085724,4.750224213978527e-09
142,1.2632324075667611e-09,1e-05,1.7966456653084606e-05,0.3993181884288788,1.2632324075667611e-09,4.755028371050685e-09,2.79169235000154e-05,0.39067500829696655,4.755028371050685e-09
143,1.418959838517253e-09,1e-05,1.8514785551815294e-05,0.375603049993515,1.418959838517253e-09,4.735854819415408e-09,2.792400846374221e-05,0.4073529839515686,4.735854819415408e-09
144,1.2382783687314713e-09,1e-05,1.7851734810392372e-05,0.40353822708129883,1.2382783687314713e-09,4.743670789508769e-09,2.7856362066813745e-05,0.38398993015289307,4.743670789508769e-09
145,1.466143539907705e-09,1e-05,1.8596869267639704e-05,0.3784448206424713,1.466143539907705e-09,4.71490979592204e-09,2.7860265618073754e-05,0.4085787534713745,4.71490979592204e-09
146,1.2277783234537765e-09,1e-05,1.7798898625187576e-05,0.40055087208747864,1.2277783234537765e-09,4.724044266879446e-09,2.7793217668659054e-05,0.3846765160560608,4.724044266879446e-09
147,1.440899732862988e-09,1e-05,1.850600710895378e-05,0.3784596025943756,1.440899732862988e-09,4.69965666383132e-09,2.7795033020083793e-05,0.405845046043396,4.69965666383132e-09
