epoch,loss,lr,mae,mape,mse,val_loss,val_mae,val_mape,val_mse
40,1.7228602544605565e-08,6.25e-05,6.425615720218047e-05,2.249490261077881,1.7228602544605565e-08,1.658083803590671e-08,5.292301284498535e-05,0.7195457816123962,1.658083803590671e-08
41,4.756300242547695e-08,6.25e-05,7.917054608697072e-05,1.6112852096557617,4.756300242547695e-08,1.6501909172461637e-08,5.2832518122158945e-05,0.7099586129188538,1.6501909172461637e-08
42,2.2093873397466268e-08,6.25e-05,6.980528269195929e-05,2.586838483810425,2.2093873397466268e-08,1.6003907532535777e-08,5.205047636991367e-05,0.6940396428108215,1.6003907532535777e-08
43,1.5805884601149955e-08,6.25e-05,6.118442979641259e-05,2.464043378829956,1.5805884601149955e-08,1.5455320578894316e-08,5.1171307859476656e-05,0.6851111054420471,1.5455320578894316e-08
44,2.2236892505134165e-07,6.25e-05,0.0001832168927649036,10.143424987792969,2.2236892505134165e-07,1.7009080366392482e-08,5.32712037966121e-05,0.6831797361373901,1.7009080366392482e-08
45,8.050134781001361e-09,6.25e-05,4.139008524361998e-05,0.9455745816230774,8.050134781001361e-09,1.529987514459208e-08,5.094805237604305e-05,0.6887133717536926,1.529987514459208e-08
46,4.708750722670629e-09,1.5625e-05,3.409761848160997e-05,1.1411200761795044,4.708750722670629e-09,1.5039395506732944e-08,5.045862417318858e-05,0.6825059056282043,1.5039395506732944e-08
47,1.0165056352207102e-08,1.5625e-05,4.650831033359282e-05,1.9523656368255615,1.0165056352207102e-08,1.5100223293984527e-08,5.05142925248947e-05,0.6780214309692383,1.5100223293984527e-08
48,1.182765974050426e-08,1.5625e-05,4.756147973239422e-05,1.6807682514190674,1.182765974050426e-08,1.4904580680763502e-08,5.021271499572322e-05,0.6762208342552185,1.4904580680763502e-08
49,1.0981271891807864e-08,1.5625e-05,4.935270408168435e-05,2.1527976989746094,1.0981271891807864e-08,1.4733058328886273e-08,4.9968009989243e-05,0.6819772720336914,1.4733058328886273e-08
50,9.243472653963636e-09,1.5625e-05,4.788927617482841e-05,2.0953946113586426,9.243472653963636e-09,1.4623307009742348e-08,4.978419019607827e-05,0.6825280785560608,1.4623307009742348e-08
51,5.5805058352120795e-09,1.5625e-05,3.556303636287339e-05,0.8237672448158264,5.5805058352120795e-09,1.4502822942574767e-08,4.959382931701839e-05,0.6883558630943298,1.4502822942574767e-08
52,5.5758202499589515e-09,1.5625e-05,3.641084913397208e-05,0.8062423467636108,5.5758202499589515e-09,1.4351174471016748e-08,4.934424578095786e-05,0.6846439242362976,1.4351174471016748e-08
53,6.602861368776303e-09,1.5625e-05,3.8429730921052396e-05,0.7286820411682129,6.602861368776303e-09,1.4215269850126333e-08,4.912457734462805e-05,0.6800440549850464,1.4215269850126333e-08
54,5.774631439692257e-09,1.5625e-05,3.673182800412178e-05,0.8085219264030457,5.774631439692257e-09,1.4091956934692007e-08,4.891357457381673e-05,0.6789459586143494,1.4091956934692007e-08
55,6.230965965414725e-09,1.5625e-05,3.759379615075886e-05,0.7725441455841064,6.230965965414725e-09,1.3977912161067252e-08,4.870881821261719e-05,0.6750767230987549,1.3977912161067252e-08
56,5.8259086443968044e-09,1.5625e-05,3.669717625598423e-05,0.8065659999847412,5.8259086443968044e-09,1.3874024595850187e-08,4.851772609981708e-05,0.6730475425720215,1.3874024595850187e-08
57,5.877656583663793e-09,1.5625e-05,3.678484426927753e-05,0.8176398277282715,5.877656583663793e-09,1.3774731577598232e-08,4.8330399295082316e-05,0.6700583696365356,1.3774731577598232e-08
58,5.67880720225844e-09,1.5625e-05,3.6331210139906034e-05,0.8378986716270447,5.67880720225844e-09,1.3681562549550108e-08,4.8148871428566054e-05,0.6670697927474976,1.3681562549550108e-08
59,5.50986412051202e-09,1.5625e-05,3.5929457226302475e-05,0.8546745777130127,5.50986412051202e-09,1.3592189596067783e-08,4.797009751200676e-05,0.6636250615119934,1.3592189596067783e-08
60,5.273505632175102e-09,1.5625e-05,3.52500646840781e-05,0.8496684432029724,5.273505632175102e-09,1.3506639362503847e-08,4.779192749992944e-05,0.6596429944038391,1.3506639362503847e-08
61,3.597582232117702e-09,1e-05,2.9636750696226954e-05,0.60245281457901,3.597582232117702e-09,1.3448567592888594e-08,4.762967728311196e-05,0.6541652679443359,1.3448567592888594e-08
62,3.454999397689562e-09,1e-05,2.9480377634172328e-05,0.6531927585601807,3.454999397689562e-09,1.339751865003791e-08,4.7524470573989674e-05,0.6586108803749084,1.339751865003791e-08
63,3.877869581003779e-09,1e-05,3.101951733697206e-05,0.6748678684234619,3.877869581003779e-09,1.3334762627437158e-08,4.7391567932209e-05,0.6535392999649048,1.3334762627437158e-08
64,3.759589528584684e-09,1e-05,3.0635445000370964e-05,0.6805152297019958,3.759589528584684e-09,1.3280161859086093e-08,4.728388739749789e-05,0.6526309847831726,1.3280161859086093e-08
65,3.802068881952891e-09,1e-05,3.074923370149918e-05,0.6735636591911316,3.802068881952891e-09,1.3225188943977173e-08,4.717177216662094e-05,0.6499913930892944,1.3225188943977173e-08
66,3.79410591833107e-09,1e-05,3.0711435101693496e-05,0.6720239520072937,3.79410591833107e-09,1.3172361867930249e-08,4.706531035481021e-05,0.6479381322860718,1.3172361867930249e-08
67,3.800308956414256e-09,1e-05,3.071664832532406e-05,0.6700931191444397,3.800308956414256e-09,1.3120565078850177e-08,4.696147152571939e-05,0.6458641290664673,1.3120565078850177e-08
68,3.798120040698905e-09,1e-05,3.0701179639436305e-05,0.6699680685997009,3.798120040698905e-09,1.3069927362607814e-08,4.685968451667577e-05,0.6438781023025513,1.3069927362607814e-08
69,3.794606850959781e-09,1e-05,3.0684677767567337e-05,0.6703965663909912,3.794606850959781e-09,1.3020372335859065e-08,4.6758817916270345e-05,0.6415448188781738,1.3020372335859065e-08
70,3.78815334656224e-09,1e-05,3.065985220018774e-05,0.6712647080421448,3.78815334656224e-09,1.2971712592957374e-08,4.6659886720590293e-05,0.6393353343009949,1.2971712592957374e-08
71,3.779127233372037e-09,1e-05,3.0626364605268463e-05,0.6725311875343323,3.779127233372037e-09,1.292377405093248e-08,4.656201781472191e-05,0.6370440125465393,1.292377405093248e-08
